Name,Price,CheckIn,CheckOut,Rating,NumReviews,Address,Amenities,RoomType,Cancellation,Distance,PropertyType,StarRating,BookingURL,Photos,GuestScoreBreak,Description
Baymont by Wyndham Dallas/ Love Field,$76,2024-07-02,2024-07-03,"7.3Scored 7.3 Good 1,225 reviews",N/A,Dallas,,N/A,N/A,7.2 miles from center,N/A,,https://www.booking.com/hotel/us/baymont-inn-suites-dallas.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=25016019_246079974_2_1_0&highlighted_blocks=25016019_246079974_2_1_0&matching_block_id=25016019_246079974_2_1_0&sr_pri_blocks=25016019_246079974_2_1_0__7560&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/139382628.webp?k=12c0582362c62c3de09a3bb4417b2f74506185c9b4cd47395a9750cb541f59d1&o=,N/A,N/A
Hyatt House Dallas Uptown,$93,2024-07-02,2024-07-03,7.5Scored 7.5 Good 902 reviews,N/A,"Uptown Dallas, Dallas",,N/A,N/A,1 miles from center,N/A,,https://www.booking.com/hotel/us/hyatt-house-dallas-uptown.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=52036903_393713443_2_1_0&highlighted_blocks=52036903_393713443_2_1_0&matching_block_id=52036903_393713443_2_1_0&sr_pri_blocks=52036903_393713443_2_1_0__9265&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/115949968.webp?k=32e8451810d84656ded2b55355fda3fae24bd2963d5fed93a4e15215ca4bd98b&o=,N/A,N/A
"Kimpton - Pittman Hotel, an IHG Hotel",$167,2024-07-02,2024-07-03,9.0Scored 9.0 Wonderful 329 reviews,N/A,"Deep Ellum, Dallas",,N/A,N/A,0.7 miles from center,N/A,,https://www.booking.com/hotel/us/kimpton-pittman.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=640705902_257908006_3_2_0&highlighted_blocks=640705902_257908006_3_2_0&matching_block_id=640705902_257908006_3_2_0&sr_pri_blocks=640705902_257908006_3_2_0__16720&nad_id=12f11e0e-fbf2-4920-8dee-34f9e1bc0f92_0&nad_cpc=1.58&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6IjIzQUVsUDRIVUZObUx1cTNOc0xZaVhDRDRPM2prN1NTYlNkYzRDa2UwdVZnT1QzMDVES1p1SUdzV2VjZWttM2NScEFmMDVnWEt4TjRxdUpMZFpHZjg0d29JaG9WVWhYMGI0by91TzlEZVZtdUtyUStZMEV3YjliQ3VrZ3VjNXErMm5qWFNLSTJaK0drL2p6aVJHM3Btc0ZockNScGZrTHBCbWZWdmd5TXhvQ2RRclE4Y0E5TmFma3ZGeWR5RllFSVhYOHBQb29kNUVPamdGckRST1JBKzNiemZuQjhoVTJEd09sa0pSMFRFbktmZ2hjWmFPMVV2aFFkQVUrOU5GTWtEcFZSazN1dzJaR3JCaHYrcXJQMEZTdU9TRVY4ajBPVGhaY1A5Qi8zVy9pbXIxK2oyVUhlSm9TK1ppaUFmRVJDWWZKeWUrMFhPOVB5Z2NkL25QSHdRUzRTS1l1aXNMSmtvMlNrOHJNTXFMOExlOVYzSGZGUTBoN3B6V1BmQlBReXNoQTgvYVJQMEVnYjA2bUxOS1paekloeDk5Yll0b0FkQUFVSXFoSWNkWmpKS1BGaWxCejJSTDNoaWF3UGRRN2p6bWZ0SGVDQWx4QWkyTlVrZEZiUlNTOFo2c2d1OTR0Z3VJSlVMN1NFcUZaOU5OaHB6NDRqWjhBZ2c1MitvM3BIODFCdUhBTGFMTWdrcWw5bXdSYUhXdHZQSzBNb3k0OStTbWcvSTNZbVp5ZmpDRWF2OE5NOG1kOUxPN3k1Yk05YW9KQUF4cFl4S3h4SmpjamlRazAvbEs1YjNXYlNWa2pjZS9oVGFrZDRTM2pDOUhqSXdFbnl2N0dzelJaUk42bGtaZlBpam84RWlaZTRkOU5TQlR4cFhTVVNoRm5LWldYUVk3UjBYKzZOeWh3UUpybUZubTFJOStLOXNYRmNQQ2JsZ09WUm9adXpBRVRzOGR3UUVmaEE2OVRuVmNQUDVBS1RycXkxbktya3BwY25KRys4bWo5R3RMbTJyMXpScFowdUJtdUFucmhMbFdWdlVmRURneHNGcEtCcHBIeGR1cnpjUTM5OGp1MEUyY0haWGJ6MEpFTkVGUXpoYWp3WEZBUm5JdXBRZnJCNGtJZXRlenZRdVl3YlJQR0hvL1N4ZFZDWHFBUXdKN0dJZUQ0TlkzYzU3aWxUbWZaRVVEL2dwdnZ5NkNRZnU1Z01TMEhTME9lVldCeXlCOWJKaTNzUG5CUFFiNjFWbHJFK0RwYXhTSGMxelNNekdvbHlQVzBvSnAvTHpsNFNmNXZkVy9GN1o4aHpERURDNmE5RTRnd1gyZ2poWnhOalpRUEppeUNTNFBsVUw2Ymo5RnhISERQSXBiM3RzVm9MaUR5RnNPNVBnMzNaUTErMVJKZ1VkaW12aGJISDcrMlI5eTlHT1NjRWVxbGRvUC94bm9TeDA3b3JTdWRNU1QyNThkc01sY2RqcncvekdPcHhOZGdMKzVhdG5uT1hvaHIvdDBmaGVQQXFaWGpwUFVQSUZWMDFqVlN2RGVyT3JoTVlkUENkZjl0YkNoNmJKd0pLOGhJemlmbStPYlNWTmdVUjJVakhWWTZrSXBwdndzcWV0Y3d0MFlHbEMxTlpFRzBDRTN2OXR5emQ2Q1NnOVZxSTV0Y01TN0JFU3YrdTU2dndsSDZjWXVHblZHeG5zdkVFclRNcGJMTG93bjArb3NnSS9ma2szTFFVNC8vT3VRTEl4RURpSGJEOFdLbG5CZHBZbElraisreFU5eDlneUl5dGhaUkcvMlJWOElxbmdWLzFScHBWdTBEbW84U0IwK3dCbUxLTjBqMS9PODJLTWh5Z25hcWgyVlRqNEgremluTmZPMjBlTDNzc0pDRjJzcUhBYmQ5Yk5wd3NYOWZSNWYwRnRPd3lSY29yMitaMDVwcUlEV2N0dUVDb283NGhJc2lFekJNZ1ovT1J3QVQ5dDNjdzkvTlFyM3ZhODdpU3VITG9BMXhoTnNMQzJrK1ZsdFA2V0Z4RXNFQjlhT09zWXd3ek5peHhFT0k2V2pjS0drbDg1MjRpeTB3cGR5Nmk1VE9uTzRpUXBDcTRsMXRjbHpBSG9ycTlmQk95bW9XQXRiTk1aQy9VMWJNSDkrSVRuQ3V0YWFyREt5b1B4enZJN0grRjhDRUZFYVhkWDdUdW1CWkNvalhFUE1vaXBPT1Z2eXNXQmNBR1Z4YmN6dDF4ZURxWlA0c25qbHg0TUIxdkxvQUxqWmV3VlVnbmZKZDhTcTZZeGkwN1plb1JzeUlSd1EyejQ5RVE1Nmczdk00RktTZG8yeW9kRTJzYzZtQTk2ZjRyRVhVL21xa09FS1VqTnFuQ2VnNDZRUTJTQkxjRWV3QjNTbHFSSjdXM05sSWRuSlplQ09rOWJGVnp1Y3VCanNkeUtLaWFjQkZYQ21pVzJHZW42czZlTVFEV1B0ZmlOVFpxVTk2SFZyMGw2NmRXL01wS21PdjhpOStZVDFiQUNmVnlvV0w2QkE1Tm40YmVSdU85d1lNWEx6UnJrWVFhcGsyVzlHTGppQW10RHBNM2cxNDd4OXAzbkZQL01OaDl6azRlMWNoMVN1RjRBYzlDSTBCRUczRUpjckNaVEN2WkxWelRSWm0ySUFSSi9XWi83MUdaSlcwR0NZSTlVR2J0RkpOeExieUdTRnpqUWJDU0VrUHBVdkhJMURKZVFFZ2NlT3Zhbk9DNk0wUm5sUVl4SGR0RnJVamVCemt4dHlWYjY0VFhHZWRRdnZheUhkaWJrZWF4WkRkOVM4VUZLY01Zemw3K0ovMUM4Qkc3TDcrTWt4cTNyendOOVl2N0UxV3NtaWpGYmNsZHBOOUlRYyswcEdQN2FxTGRtSVJTZko2d05sN2xGTGFUcFBhMEhjbkVsWVZMZ1A5UGx4SnA5ejZ3dUZyN3pOK1lNV1VxYmJ5TVVKanppaEFGQmZKOHdpcE9taDV3NnVVcElTdC9VTFFlaW9CRmo5ZnNFL1BIWThPRW0vdC9lZDBReEhZWnZUY3VsNU9KczE3M0h2WExPQmxqcDNYa0Q1T1VDd2lhOEZpZElRa3lTcXAwVUREOWFFcUtlMjlOdHljNVlkVXE0WWR3UmNVd3JTRm9OQnJtRXNxS09XU1ZmOWJyenMwUEtDV3puS253L3dJQWhzRnF4S25OUTJzaWZ6RkNqanh3MmJmc1VnNEFNWGlBb3A5MkRNa0NYWVhXQ3FFSXpla0dSN3JZL21xSGJsdXlITFQxNE94WEgwVmhpemxWaTZWbnR1dzNQeGpQeWVYWVlqZUpNWlY1L2VzZHpJRnVYRWVjbzZEYzk0U1AifQ%3D%3D&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/267461218.webp?k=7d25a50c18d4043efb3781202f82f534c01c65e1600567ddf27866e21ee8e5fa&o=,N/A,N/A
La Quinta by Wyndham Dallas Love Field,$95,2024-07-02,2024-07-03,"7.8Scored 7.8 Good 1,151 reviews",N/A,Dallas,,N/A,N/A,5.3 miles from center,N/A,,https://www.booking.com/hotel/us/amp-suites-dallas-love-field.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=45766801_246079497_3_1_0&highlighted_blocks=45766801_246079497_3_1_0&matching_block_id=45766801_246079497_3_1_0&sr_pri_blocks=45766801_246079497_3_1_0__9500&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/203464724.webp?k=230bab2c9fd01c8ff4d38e82eaf27e69baf7c12bda1adf827aa7d5ce9bb20dfd&o=,N/A,N/A
La Quinta by Wyndham Dallas North Central,$86,2024-07-02,2024-07-03,"7.7Scored 7.7 Good 1,494 reviews",N/A,Dallas,,N/A,N/A,7.1 miles from center,N/A,,https://www.booking.com/hotel/us/inn-and-suites-dallas-north-central.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=46460504_246079979_2_1_0&highlighted_blocks=46460504_246079979_2_1_0&matching_block_id=46460504_246079979_2_1_0&sr_pri_blocks=46460504_246079979_2_1_0__8550&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/266345579.webp?k=f26d22bb2b18c6c4ccd33842b5a3bbe76cc293a966d72cb8275ba227aba3927f&o=,N/A,N/A
"Motel 6-Dallas, TX - Market Center",$57,2024-07-02,2024-07-03,5.9Scored 5.9 Review score 528 reviews,N/A,Dallas,,N/A,N/A,5.6 miles from center,N/A,,https://www.booking.com/hotel/us/dallas-market-center-1625-regal-row.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=37513905_353328797_2_0_0&highlighted_blocks=37513905_353328797_2_0_0&matching_block_id=37513905_353328797_2_0_0&sr_pri_blocks=37513905_353328797_2_0_0__5669&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/297740376.webp?k=2cbe4ec81dd62f0dbd8de65b15d1fd28a47aef68ba8e1ba5861fbb9515ee728f&o=,N/A,N/A
"Studio 6-Dallas, TX",$58,2024-07-02,2024-07-03,8.4Scored 8.4 Very Good 853 reviews,N/A,Dallas,,N/A,N/A,7.8 miles from center,N/A,,https://www.booking.com/hotel/us/orange-extended-stay.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=52046208_353342634_2_0_0&highlighted_blocks=52046208_353342634_2_0_0&matching_block_id=52046208_353342634_2_0_0&sr_pri_blocks=52046208_353342634_2_0_0__5759&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/130627526.webp?k=a4c1d46098258e8bc1a79c776be6808d4715b53bcf30c6f2ab31fd18fcb7d71f&o=,N/A,N/A
La Quinta Inn & Suites by Wyndham Dallas/Fairpark,$79,2024-07-02,2024-07-03,"7.3Scored 7.3 Good 1,264 reviews",N/A,Dallas,,N/A,N/A,6.2 miles from center,N/A,,https://www.booking.com/hotel/us/la-quinta-inn-suites-by-wyndham-dallas-fairpark.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=682680701_278280001_2_1_0&highlighted_blocks=682680701_278280001_2_1_0&matching_block_id=682680701_278280001_2_1_0&sr_pri_blocks=682680701_278280001_2_1_0__7945&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/278929921.webp?k=d2cb6f4734a995783c9b957b49f21127f692351a3b0f2661e7afaa09e8559fd3&o=,N/A,N/A
Dallas Love Field Inn,$49,2024-07-02,2024-07-03,"3.3Scored 3.3 Review score 1,435 reviews",N/A,Dallas,,N/A,N/A,4.8 miles from center,N/A,,https://www.booking.com/hotel/us/knights-inn-market-center-95313.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=37260544_163830170_2_0_0&highlighted_blocks=37260544_163830170_2_0_0&matching_block_id=37260544_163830170_2_0_0&sr_pri_blocks=37260544_163830170_2_0_0__4900&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/193836455.webp?k=67b5a70938075cb2ecf2add3f3c6086b92b4534d471b8bc9c1afbf2fb13f0728&o=,N/A,N/A
Magnolia Hotel Downtown Dallas,$101,2024-07-02,2024-07-03,"7.4Scored 7.4 Good 1,540 reviews",N/A,"Main Street District, Dallas",,N/A,N/A,0.2 miles from center,N/A,,https://www.booking.com/hotel/us/magnolia-dallas.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9kYWxsYXNIM1gEaLACiAEBmAExuAEZyAEM2AEB6AEB-AEDiAIBqAIDuAKSiI60BsACAdICJGE0NzkxNGIzLWIxZWUtNDI2My04OTI5LWY0ODkwZmRkNTJkMNgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d0a820891c2c0066&srepoch=1719895062&all_sr_blocks=25311702_237188249_2_0_0&highlighted_blocks=25311702_237188249_2_0_0&matching_block_id=25311702_237188249_2_0_0&sr_pri_blocks=25311702_237188249_2_0_0__10115&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf2.bstatic.com/xdata/images/hotel/square240/105226416.webp?k=f06a08015ff2d269c5636071bd31d80467c6f7c06c5e42598eb4c82ff9c1cba3&o=,N/A,N/A
