Name,Price,CheckIn,CheckOut,Rating,NumReviews,Address,Amenities,RoomType,Cancellation,Distance,PropertyType,StarRating,BookingURL,Photos,GuestScoreBreak,Description
"Holiday Inn Corpus Christi Downtown Marina, an IHG Hotel",$134,2024-07-02,2024-07-03,7.4Scored 7.4 Good 884 reviews,N/A,Corpus Christi,,N/A,N/A,0.3 miles from downtown,N/A,,https://www.booking.com/hotel/us/corpus-christi-downtown-marina.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=47026203_246082879_4_2_0&highlighted_blocks=47026203_246082879_4_2_0&matching_block_id=47026203_246082879_4_2_0&sr_pri_blocks=47026203_246082879_4_2_0__13400&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/244484591.webp?k=7fa52a25f8c28fbc9dd447a82792cad9b3ca70a8b567fca41afef544527b1c0c&o=,N/A,N/A
"Holiday Inn Corpus Christi Arpt & Conf Ctr, an IHG Hotel",$114,2024-07-02,2024-07-03,6.3Scored 6.3 Review score 227 reviews,N/A,Corpus Christi,,N/A,N/A,4.3 miles from downtown,N/A,,https://www.booking.com/hotel/us/holiday-inn-corpus-christi-airport-convention-center.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=18314214_246033140_2_32_0&highlighted_blocks=18314214_246033140_2_32_0&matching_block_id=18314214_246033140_2_32_0&sr_pri_blocks=18314214_246033140_2_32_0__11400&nad_id=64efcf8c-34fb-438c-908c-efb487d1099f_0&nad_cpc=1.26&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6IjIzQUVsUDRIVUZObUx1cTNOc0xZaVhDRDRPM2prN1NTYlNkYzRDa2UwdVZnT1QzMDVES1p1SUdzV2VjZWttM2NScEFmMDVnWEt4TjRxdUpMZFpHZjg0d29JaG9WVWhYMGI0by91TzlEZVZtdUtyUStZMEV3YjliQ3VrZ3VjNXErMm5qWFNLSTJaK0drL2p6aVJHM3Btc0ZockNScGZrTHBCbWZWdmd5TXhvQ2RRclE4Y0E5TmFma3ZGeWR5RllFSVhYOHBQb29kNUVPamdGckRST1JBKzNiemZuQjhoVTJEd09ob0toa1ZFbktmZ2hjWmFPMVV2aFFkQVUrOU5GTWtEcFZSazN1dzJaR3JCaHYvcDczMkd5dU9TRVY4ajBPVGhaY1A5Qi8zVy9tcW9GdWwyVUhmSzRxOGFDaUFmRVJDWWZKeWUrMFhPOVB5Z2NkL3lLTHlRbkpGSjRxaTZPUmhvbVNrcGVrT3FPVU5mOWQzVHZZSjFoN21uV2FQVXFkdXNoQTgvYVJQMEVnYTA2YWZPdXRBMzU5eDdOdlprS3djR0JZZnF3Z2FkS1Q2UGVBbGpCZnJTdnpybEtGVWJSYmp3R204R3ZXVmhsYzZ3TlVxZWhmZFV6UUQ3TU4xNzVOZ3Rvd0dLcU9LclV4bU9jOUkvNEkrY0ljNGlJQ3c0MjFSKzE1L0lTK2NOTjg0dDFFbHhCcUFRY3JHTTFnejNvSmlTSE0xSlRFK2JUajBFbHppdHNjMG1NQWRjcXl2ZklJTm9wRUszWkVzSkFCRHdabnhWRjV4MzZoRjNIalFWMXVXTmV0SGFWOTVUblRCL25MRHcwRDNzckdneWdOQmVPTmlidjNvaThSUWlaMnJhTkpNR2p4L1hDd0FtRm1GTDJQYmJiaHFSTG5EeWhZRE9iaVlnVzVlOXV1dnJYRVRkaXpoamZ0UXZkem5FbEwrdnBJYUdQOVI3TVNzQzlERTRoK0c0ZnU2bmJQaXRzZDRKRER3MGlRWTQrYTI1eEhZcTVraFRUK0EwKzFMekhBdVhQVUZoaFZGb09GbjZUMWQ1dXpEVm1KNmtlVU5rcC9XVnIzblpRQlJGUkR6ZkNvVUJCQmhNL3hBT2U1cm1vYXhhWHFUckk4S1F2bU9yZXl3ZEJ6WnV4QXpQcXFjT1hBQlkzRTY0Q0lZeCtSU1FuMm5zT3JvOVNJU3VvNFlTaEtid3ZHSEJGK2xBOS9OaUg5QXd4T0xMcTlabUxNOEI1aWhRR3d5akQ1NENKNXdKMUV5SEo3YjBWOE5WSXZyVE9FdE1zZ3ZUMFRMOUtNUHZBTWMyeHU5TUFGNmJoekluVHFDNGVsVkxhSHQ1UmNaSEh5b3RMT1dvRW9oaUcyR3R2TnRtelRhWlYyMVI1QWlUemJsdll6dDBJU0tuQzFpWlVFeWU2cEs4dnZxOTRUc2dxZzNXKzFmUUR1Ni85Qkh5OVoxdmxLa0NQTjVMY2dNNFlxOGxDUElzUXpzNlFUOWNyeDdkbTc2WXc3VkYwRjZ4RWU1SHJLZXV3SVNmdldUZHNsVkcxWEZKdzRLbzBKa2pxcnZJTENPYTFOWWl3SEFCSnY5YlpwdWk1RFJ0c2w1Z2RLakRsTU1SeTRiRXphN29DM1orVCtuK1Z1RThKeFNXTHRIVC91cTQ3ZmcxVG1jWmVtM1ZteHZ0ZTRDdERRbGNiT2puSDF6OThoUjZMZ3AyTElSN2IvSytBeUZoVUNsVUwvM1ZhaGdGTjFZaEpRK3NMSkUveFJqd0k2cGo1MUM0bjRRb2J5M3JsL2FTck5mdjFmOXRjbUEyYXRWM09tSHdEUWdmSWpiQkF5UGs0V2o4RjduOTJTbGgzSlZmRGxhZEhFK0xYNHg3dmJTZE5SRU40bzJVOEdhdSs0SHFmWjhBc2t0MWV0NCtweWJIR005dkZDczllRWhLdHFFeUF3a2ZlNlczMkQvMTMwMitmcFRwR2JUNnJpZnZIZnNBVndPSnJUQ21SdWZrc1RoVGxCU3NFTnRmT1c5WkJFcU9tTXVFT2dvV2pZWEcxVmg1bkpHeWlnamR5U281VG5OS2Y2UTdHMnFtMDVRZ0N3RHZ1amlmQXU4bXNqT3VMQlhiaURCeUxFTDZPNFFqU1N0WWJIRVpuNUxuREhhNVNEQ3NXd01HNjNXVXJmcTEwbEN1anZFWkkwbHRlYUV1ejBOR2NkTEEyKzd1YUlvS1NxWU01MXMwRnhnUGgwMmY1QUtpNUNoVWw4N2VvQTlDYTczdHp4S0RlcEo4Q1FYMWg2LytkOWN1dkV2cG9nUklTWjNqV01OQlh0VG9HWTI1OElwSUQ1cm1xRWNFS0U4TXJQZmZSRW9YdzNkVHJFUGRUeDFlMnliR2FpSklHc3RqYXhNQnE1c2JEc2tpTTJBbk5veGZhalZPaGRjQkZTUzhuendwTTZXSXdEU0lkUDRLREYwUWNHSEdmY3Y3NnBJL2RZTnpQbnFtWmZmWFZyVkJjbDRqUyt6QkhBS3FJalpRdWZ3bllOZmFDWm5oSWdtdDJ1UzZEQzhpSGZxT1owd2gxcDJtOW84ekZ2NEw0ODN6am9ldDhnMUIvNDFTTnhVTUI0SkJuTVZQZm1LV2ppR1psdmZFOGEyYlZGSnBITSs0bFdmSUdOR0RjTXpIU2Z0VE1Oa0tiaWNja2ZWV0wyVEFRNmtRT2ZhaldOT1FYSUNTT1RVaStpaE5Ba3psVWxnU3RWTDhoZVFHeUV0b2lCYjlJbmZGK3BYOEttaUM4alV4dmUyY3l0N1hNOFlZcDBMMkUyL1lQUk85UWkyUHIyRW1WSHB2U29mdE16eUgxQzJqeW5RYTgxT3VORlZDcEdtc25HMEtiWFppNDVIZW9tcWNSZXBXN1NLNUxqb1RkRFZtYmxJcy9aTWlsOGg1U3ExdWsybm5NYUpQVmtwWHJXUFRhajFyQlFaVjYxOG0yUkVreGxoMi9JRE1DeG9UTElKdHBSempPSGdKZldNSzhQTndlNWllOUVIdzNBU2dUc1YzTTJhdUVQa1VMN05EZ2xGbzJuTEE2amZWUnVNNHh2Skt3MGxVYng0YXpiU2FCalRhWGxmOUhNelpjSXg5NHRMUStvKy8zWjZJZ2lsUXN5Zk9XMmRmZWprNGMxZGNUZWxqdXFnK1JjQWo4bG8rcWJpVFRsMWJTZFF3MjFpejdENkJFZE1mbnFaNHRFNFI4OFBYSlBzRVpwRGsra05YYi9kK20rVmQwRGtVY255OWNGRkgxSm5objRJMFBVdDk3TWhNMWJjMWVQSk15K2hXeHc3cXU1b0F6eVRjWGhQRm9RRCJ9&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/538575376.webp?k=85afbae6d92f69f357f4ecf933b2434e24ffea8fb3d31b4af55eee023d402d92&o=,N/A,N/A
Emerald Beach Hotel Corpus Christi,$114,2024-07-02,2024-07-03,"6.3Scored 6.3 Review score 4,157 reviews",N/A,Corpus Christi,,N/A,N/A,1.3 miles from downtown,N/A,,https://www.booking.com/hotel/us/emerald-beach-hotel.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=18313231_88778946_4_0_0&highlighted_blocks=18313231_88778946_4_0_0&matching_block_id=18313231_88778946_4_0_0&sr_pri_blocks=18313231_88778946_4_0_0__11397&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/349558291.webp?k=39f95cc36af966a6b7c15dd9e33ee69d63c32aca8da5d03b24a5e22ba0a18240&o=,N/A,N/A
Hyatt Place Corpus Christi,$121,2024-07-02,2024-07-03,8.0Scored 8.0 Very Good 631 reviews,N/A,Corpus Christi,,N/A,N/A,7.7 miles from downtown,N/A,,https://www.booking.com/hotel/us/hyatt-place-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=73386006_327151765_2_0_0&highlighted_blocks=73386006_327151765_2_0_0&matching_block_id=73386006_327151765_2_0_0&sr_pri_blocks=73386006_327151765_2_0_0__12060&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/535071229.webp?k=71eaa8f4cc61e495f3447751a734496c9ace69e040f58ac123b925d13b75ad67&o=,N/A,N/A
Omni Corpus Christi Hotel,$179,2024-07-02,2024-07-03,"8.1Scored 8.1 Very Good 1,113 reviews",N/A,Corpus Christi,,N/A,N/A,0.3 miles from downtown,N/A,,https://www.booking.com/hotel/us/corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=52286904_381095779_2_42_0&highlighted_blocks=52286904_381095779_2_42_0&matching_block_id=52286904_381095779_2_42_0&sr_pri_blocks=52286904_381095779_2_42_0__17900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/374714643.webp?k=0320fcb6c2601bd9ffc82a62edbe690f4352264402cf4d7d8a711f3a7e1b4b25&o=,N/A,N/A
"Motel 6-Corpus Christi, TX",$47,2024-07-02,2024-07-03,6.2Scored 6.2 Review score 667 reviews,N/A,Corpus Christi,,N/A,N/A,5.5 miles from downtown,N/A,,https://www.booking.com/hotel/us/howard-johnson-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=36386614_244942326_2_0_0&highlighted_blocks=36386614_244942326_2_0_0&matching_block_id=36386614_244942326_2_0_0&sr_pri_blocks=36386614_244942326_2_0_0__4679&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/263861677.webp?k=7d88a56fb8ddfdfb1666b95f35d8e79c184c670f18c6718b20273c404d6055a5&o=,N/A,N/A
"Motel 6-Corpus Christi, TX - Northwest",$49,2024-07-02,2024-07-03,7.1Scored 7.1 Good 988 reviews,N/A,Corpus Christi,,N/A,N/A,4.6 miles from downtown,N/A,,https://www.booking.com/hotel/us/corpus-christi-845-lantana-street.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=36910511_395238513_2_0_0&highlighted_blocks=36910511_395238513_2_0_0&matching_block_id=36910511_395238513_2_0_0&sr_pri_blocks=36910511_395238513_2_0_0__4949&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/215003778.webp?k=34c26beee56a95237e8d51e1c31b4573c14249347fae12d36dbf1f44c64590f8&o=,N/A,N/A
Comfort Suites Central,$102,2024-07-02,2024-07-03,7.5Scored 7.5 Good 738 reviews,N/A,Corpus Christi,,N/A,N/A,4.9 miles from downtown,N/A,,https://www.booking.com/hotel/us/hotel-s-padre-island-drive-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=49191503_332272771_2_1_0&highlighted_blocks=49191503_332272771_2_1_0&matching_block_id=49191503_332272771_2_1_0&sr_pri_blocks=49191503_332272771_2_1_0__10200&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/548067970.webp?k=b1bd0c78dd082786bd69073dc5d160fb5bd9b11b59d95a50072775a74b4c2fd7&o=,N/A,N/A
Hawthorn Extended Stay by Wyndham Corpus Christi,$109,2024-07-02,2024-07-03,8.0Scored 8.0 Very Good 754 reviews,N/A,Corpus Christi,,N/A,N/A,4.8 miles from downtown,N/A,,https://www.booking.com/hotel/us/corpus-christi-1442-south-padre-island-drive-texas.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=32942309_243820404_2_1_0&highlighted_blocks=32942309_243820404_2_1_0&matching_block_id=32942309_243820404_2_1_0&sr_pri_blocks=32942309_243820404_2_1_0__10899&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/140327813.webp?k=3396bb9364d2c9395b5bda73de3c63dc2c2943f97f3947ea7dc5652e961d7b0b&o=,N/A,N/A
Lively Beach,$171,2024-07-02,2024-07-03,9.0Scored 9.0 Wonderful 624 reviews,N/A,Corpus Christi,,N/A,N/A,16.9 miles from downtown,N/A,N/A,https://www.booking.com/hotel/us/lively-beach.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AoiCjrQGwAIB0gIkZWNlNGIyZTgtODE0ZC00YmNmLWJiZDYtMjUxZDZjYjczMjZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-02&checkout=2024-07-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=d2b21f040ec5001a&srepoch=1719894284&all_sr_blocks=642696108_375616055_2_0_0&highlighted_blocks=642696108_375616055_2_0_0&matching_block_id=642696108_375616055_2_0_0&sr_pri_blocks=642696108_375616055_2_0_0__17138&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/323395113.webp?k=515a4bc341def5bbc384142f6cf3b158141ccffc8fb655488adea8244abd757c&o=,N/A,N/A
