Name,Price,CheckIn,CheckOut,Rating,NumReviews,Address,Amenities,RoomType,Cancellation,Distance,PropertyType,StarRating,BookingURL,Photos,GuestScoreBreak,Description
Cambria Hotel Plano - Frisco,$97,2024-07-03,2024-07-04,8.9Scored 8.9 Excellent 333 reviews,N/A,"Legacy West, Plano",,N/A,N/A,8.7 miles from center,N/A,,https://www.booking.com/hotel/us/cambria-suites-plano-legacy.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=122979802_91347800_2_2_0&highlighted_blocks=122979802_91347800_2_2_0&matching_block_id=122979802_91347800_2_2_0&sr_pri_blocks=122979802_91347800_2_2_0__9720&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/56304124.webp?k=fb869e98b3671c8e3b327da97b0d58af31c0651ee53c85096d57d79ecd96a3a0&o=,N/A,N/A
"HOLIDAY INN EXPRESS & SUITES DALLAS PLANO NORTH, an IHG Hotel",$85,2024-07-03,2024-07-04,9.0Scored 9.0 Wonderful 202 reviews,N/A,Plano,,N/A,N/A,1.9 miles from center,N/A,,https://www.booking.com/hotel/us/holiday-inn-express-suites-dallas-plano-north-an-ihg.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=833583702_348648184_4_1_0&highlighted_blocks=833583702_348648184_4_1_0&matching_block_id=833583702_348648184_4_1_0&sr_pri_blocks=833583702_348648184_4_1_0__8500&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/376425488.webp?k=d0bc6fa450ddfe5147eba0f3be10cacb6b943904bbe8299faed80c3c8c11cf0d&o=,N/A,N/A
Quality Inn & Suites Plano East - Richardson,$61,2024-07-03,2024-07-04,7.5Scored 7.5 Good 625 reviews,N/A,Plano,,N/A,N/A,1.1 miles from center,N/A,,https://www.booking.com/hotel/us/southfork-ranch-and.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=52220105_334064477_2_1_0&highlighted_blocks=52220105_334064477_2_1_0&matching_block_id=52220105_334064477_2_1_0&sr_pri_blocks=52220105_334064477_2_1_0__6100&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/169766708.webp?k=a55c5cd8946f30ac9b0798402eeeeb1140d5ab7eef0ab416b031a0b433dacc98&o=,N/A,N/A
"NYLO Dallas Plano Hotel, Tapestry Collection by Hilton",$109,2024-07-03,2024-07-04,8.0Scored 8.0 Very Good 349 reviews,N/A,"Legacy West, Plano",,N/A,N/A,8.4 miles from center,N/A,,https://www.booking.com/hotel/us/nylo-plano.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=43065813_266270943_2_34_0&highlighted_blocks=43065813_266270943_2_34_0&matching_block_id=43065813_266270943_2_34_0&sr_pri_blocks=43065813_266270943_2_34_0__10900&nad_id=9530e840-e14a-4fcf-875f-c3c48fdc2b6a_0&nad_cpc=1.05&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6IjIzQUVsUDRIVUZObUx1cTNOc0xZaVhDRDRPM2prN1NTYlNkYzRDa2UwdVZnT1QzMDVES1p1SUdzV2VjZWttM2NScEFmMDVnWEt4TjRxdUpMZFpHZjg0d29JaG9WVWhYMGI0by91TzlEZVZtdUtyUStZMEV3YjliQ3VrZ3VjNXErMm5qWFNLSTJaK0drL2p6aVJHM3Btc0ZockNScGZrTHBCbWZWdmd5TXhvQ2RRclE4Y0E5TmFma3ZGeUp3RFo0RFFYaytPWkFkODFhNWdCV0FTdlZNNG5EMGNIbzMyMW1OeE81dkpnQUhVam1kamhBSVpQUll0MTlERTFtdmVSVWlHSjFXakdla2tzKy9DUjM1cTcvcUFHWFpUbGQ5bkUyQ2w5Qk05QlBoWC8rdHJFT2p3VWZaSjRpdWZTak5PbGREWXVKbWZmd05LNWlzZ2NSc3k2R25UWDFIUFltL3ZPWjg4eXoyOVB3RHRMNWFZSVZwU1BVRjMwN21uRERhRCtFbnNsOXUvZllXdzF3YjBiM2NidUZFeUlSbjRQelR2YlVYSEFBRXR3OG5lNEwrYTc4Mm1nU2tBZXY3d3VKVWRSampueit1R3ZIRDJWY2l6dFZsTndIY1VpZ092SUIxOTUxZzZ0c1VNNmlWckZwOEQ5NTA3b2h1TDVRdW04N240bk5YNUhKdlNuR1RQOTRyK2hjc3p3YUtXZHZGTTFZcno1eDdXWDkwZWlJcWJEcnZYeHIydnNZcnpva05aTHppSzRBTXFJb053SjR3TGt3UzBvL2lHaFYzd2FsYjNubkRIUldGSWVsRmVRb25HeU9hcFMvWXlGcnl0NjZrendCU0lyczNMN3FqaG80UHlNYjFNcFpmRHk5MlhUTVNobFRYZmphSUpQczlVL09RaEVKQWMrYUlsRzlMNUxqaDZEWWVhaXpweTdNRTRzbnhBQjJwc1lvR0QvUUh2NExyWDh5QXBoR0lvT3E1aEtmNXZjZDRKQ0xwaUg4SnJxWC82aERTNUpNZ0FpZU9odXBPalhVelV2TUZqRkJSN3I4bTZYd2U3di9JUW1KK2pma013OUdlQTdQL09WRVpXRmJ0YnpjSEdCRnpLdlpSZGFCNGtJZXplRHZRdVlFQ1N2K01xLzM4T2c3UHFGQmtjZkxjUFhnRWFtUWsrbVFBemZoY0VIS2xyZkRyOFNOVTVkNElXbFBPbjdES0VGKzJEOTdDeTJrSG1FT0pKWk5Fa0swbUQ0Mm1kbUExMWpRL1JjNWpMbm9vRUltTWh3WlBKOHJ5VGZwamQ1azNTMExXN3FKZjRWdEVreHYzWnc4ek5TMldqeTdHMXNVZmIrYkMrVTFwVEYzWi9yaVltRk0xbG1iZ3ZlOUJyUlhaYm02dUwva25aREtXZ2ZEL2kvamYzZ2hMWVFVR2JyUjArZUdzK1p5dTNla3BYT2xTUlNpczVkY0tnNEI3cGhMOVMrMXhOOXBkdU5UaTAzT2Q3MDI5dVYraU5idzFOU083ZWdqVUhWVXRseEszQnVUZTZGSk1jYXJIYzVFTEdVRE5LQXhkb0VRcWhhM29OUHlCTndGRGhsQ1dBOVB3YWNkNGlvclM1NDB1bHBHdVNBZElUMmdWQzJidTVIeWR2V2Y0dmtTSStkd05HKzBIRkxqcW92SzIzVFdWSmJiblJtbDM3dndlc2lzcGRyQ3Z4VEJwb3BOZDRiZ2kxN0lhNU9YQTR4ak96VUQwRGVtbkRQbzhVSTBmejlGNCsvc3BybDB4cjlMdDJkWUJwemdkdDQzMjVGcmtTYlpmNFFmOW92S0d4K1F3MWY2T3dTTmxPb1hOTlUzRm1MdWc5VjY1cDMyMGdYdFNMV3RaWjNRcGFtZ2lwcStTZXRoV1BJQXFXZGZkNEt0YTRiVnFBb3AwbUxjcnVzM1hXREYwN1JlZDUrazVLdDZNelJFNmVQdVQyQUw0Mm5ZMWwrSkx0eWVWdVByWjVTRzdRZ3NsY2YyVGdobVRqZE9xRUJjUTVRSXBOS2I0UFVoMkMzRWtDT2dvVURjS2NVWmc5Q2QzakhGNkltRHJwV3kxTWZDUXBDcTlua0ZhZ3pBTHE2K3FOMFQxMXQzRG9MWlBaWHFMeTZJTzl1NVMyeWkyYkx2R0tpVkFtSCtUb2k3TS9uY05EYlhPVnFqOG5Cd091aTI5VGNSMHRPT0V1eWNBVkpOTEd4akU0UE00S0N5ZktJc3JoQjA3TUFWaFdhWTh5c254VkZzbmZweHJXdUxGeGtJVEE2bFo1RG9Fd0Vqc3BaUmM0K0pvcEljN0pEd21sWHNOR1dzRTVUTmlvYTF6YkRCejIvdEpRZjVPYStxdEtVSnpMRURZZWFNSmV3ZytMeEdvSGJXNEtuNFdtN0FMUWE0MUpnb3lodUdMaU5jeGE2aUVZa0FMUWp2S3Fqam12TUNHY0ZxUFlJZTlZRzlsV2QySldQc2o5YWRaL2VkQWhldjhtYmZmV0ZqQ0QrWTEwaS90UTBJR3VJYnlXZTZpMUlNQkx4UnJsSVlOckdMQW9URGgyRno2T3RSK3ltUjJtOW8zMFVldlpad2h6Z1pUOUljcVNyY21YczhMZXhnRFN5UkVhTFRNV0hpYVlFVFRYNXU2ZVVsVHFEMXorVXlYT0dFRU1kczNVVytnVDVNL2IvSFNXRVBaUklhUUdVLy9CS0tYbGpJUkVWZ2RCZnFaM2ZLaU5WOTYxa3B5QWNRR3NnaVpWbTlzNzNSWjZKZk1FT2hScS9yMEJkQ0duNmVwY3lGeFJOWVFJY2xUa0Uzb05id0YrUjIrTnJLZWlRR3krV05hb01EeVZBdjExM25TZnR4TXB0ZERRYzdsdkdtNVBhM1F3TU5GWVlXNk5uS2hRcmVKdXJpaUQ1ZUQwTVJlcmZCQW5TSjl1V3Z2NURDamw5K1Blanh0VWJhSldwbjFpZ2NKQitVN2xtdFVxUnA4NnM0VUt6b3ZEdk1Wa1lsL2tOZm5JdkxMV0lqTW02UTJPSlJBejNvVGdTWUlqcEwwNEF2a0NPYUZjeEpLdG43bUE2aVlNRW5Rb2xhRmZsTjFWNjU0UmlmTGIxKzJPaVVRdVQ5bU81STM0WWR6U2ZReXNSTXBma25vQ3BYVWNteU9lTkR1Lzg4VEZHVDV3YWZvb0Z4TGdOdDN3TEhoQWlFaEtHY2Vqanh6dzZEdFF3OTlZbkxYOU5GdUhadGRETm1SVk53VnlKUlBFZjZOdWpqUUlrQ3FFdVR4NHA1Q0JGUjFqRGxXMFBwdFVNeFNOVWNPcUdVUVN0bjgzR1lXIn0%3D&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/484341429.webp?k=2b1a6c0774057c6a013bf551d02ac9509d7160a9d37b1e9ab308fc9410fd127f&o=,N/A,N/A
Sandman Signature Plano-Frisco Hotel,$131,2024-07-03,2024-07-04,8.9Scored 8.9 Excellent 959 reviews,N/A,Plano,,N/A,N/A,8.9 miles from center,N/A,,https://www.booking.com/hotel/us/sandman-signature-plano-frisco.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=331999101_247511102_2_0_0&highlighted_blocks=331999101_247511102_2_0_0&matching_block_id=331999101_247511102_2_0_0&sr_pri_blocks=331999101_247511102_2_0_0__13100&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/371609201.webp?k=b9d72688306d84bc5cf5bf585db19578cf0843276518423c2ff32bc51b9ab6f7&o=,N/A,N/A
"Holiday Inn Express & Suites Plano East - Richardson, an IHG Hotel",$99,2024-07-03,2024-07-04,8.6Scored 8.6 Excellent 525 reviews,N/A,Plano,,N/A,N/A,0.8 miles from center,N/A,,https://www.booking.com/hotel/us/holiday-inn-express-suites-plano-east-plano.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=401513501_246052649_2_1_0&highlighted_blocks=401513501_246052649_2_1_0&matching_block_id=401513501_246052649_2_1_0&sr_pri_blocks=401513501_246052649_2_1_0__9900&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/247046809.webp?k=421649c4c68e991c48e1aa05ce92c709fab89e349293685972c7ba72fade6746&o=,N/A,N/A
La Quinta by Wyndham Dallas Plano West,$90,2024-07-03,2024-07-04,"8.6Scored 8.6 Excellent 1,014 reviews",N/A,Plano,,N/A,N/A,5.8 miles from center,N/A,,https://www.booking.com/hotel/us/inn-amp-suites-dallas-plano-west.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=46285603_246071857_2_1_0&highlighted_blocks=46285603_246071857_2_1_0&matching_block_id=46285603_246071857_2_1_0&sr_pri_blocks=46285603_246071857_2_1_0__9000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/194578142.webp?k=c347c23ff81d43fd5277358d30ce97a1b23377018ddad3357f153a41481d62ce&o=,N/A,N/A
Courtyard by Marriott Dallas Plano in Legacy Park,$99,2024-07-03,2024-07-04,8.0Scored 8.0 Very Good 154 reviews,N/A,"Legacy West, Plano",,N/A,N/A,8.5 miles from center,N/A,,https://www.booking.com/hotel/us/courtyard-dallas-plano-in-legacy-park.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=26492602_278525299_0_2_0&highlighted_blocks=26492602_278525299_0_2_0&matching_block_id=26492602_278525299_0_2_0&sr_pri_blocks=26492602_278525299_0_2_0__9900&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/446984735.webp?k=4786ef8ebd2b97e741f438dde97f963f9004bc368070c4118ce0ab4274105013&o=,N/A,N/A
Four Points by Sheraton Plano,$99,2024-07-03,2024-07-04,8.9Scored 8.9 Excellent 783 reviews,N/A,Plano,,N/A,N/A,8.8 miles from center,N/A,,https://www.booking.com/hotel/us/inn-suites-plano-legacy.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=192083006_366146487_0_2_0&highlighted_blocks=192083006_366146487_0_2_0&matching_block_id=192083006_366146487_0_2_0&sr_pri_blocks=192083006_366146487_0_2_0__9900&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/516655287.webp?k=ff284d3d8314d01f06b5d3ff52e0f1827fb4cdfdccce6b6a532be646eb23fd6a&o=,N/A,N/A
Hyatt Place Dallas/Plano,$98,2024-07-03,2024-07-04,8.3Scored 8.3 Very Good 394 reviews,N/A,Plano,,N/A,N/A,8.1 miles from center,N/A,,https://www.booking.com/hotel/us/hyatt-place-dallas-47-plano.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wbGFub0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4AsnskrQGwAIB0gIkYzFhYTAxYjUtMjdiNC00NzMwLTk0NmUtOTdiZmQ4OGY2N2I02AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=091c10e4bd57003d&srepoch=1719973454&all_sr_blocks=91188103_327151724_5_1_0&highlighted_blocks=91188103_327151724_5_1_0&matching_block_id=91188103_327151724_5_1_0&sr_pri_blocks=91188103_327151724_5_1_0__9810&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/535386077.webp?k=557147a52e128f6e436256fedeff217e2d157a4bbbf8c28d4bf7aa49b846331f&o=,N/A,N/A
