Name,Price,CheckIn,CheckOut,Rating,NumReviews,Address,Amenities,RoomType,Cancellation,Distance,PropertyType,StarRating,BookingURL,Photos,GuestScoreBreak,Description
"Motel 6-Corpus Christi, TX - Northwest",$49,2024-07-03,2024-07-04,7.1Scored 7.1 Good 991 reviews,N/A,Corpus Christi,,N/A,N/A,4.6 miles from center,N/A,N/A,https://www.booking.com/hotel/us/corpus-christi-845-lantana-street.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=36910511_395238513_2_0_0&highlighted_blocks=36910511_395238513_2_0_0&matching_block_id=36910511_395238513_2_0_0&sr_pri_blocks=36910511_395238513_2_0_0__4949&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/215003778.webp?k=34c26beee56a95237e8d51e1c31b4573c14249347fae12d36dbf1f44c64590f8&o=,N/A,N/A
"Holiday Inn Corpus Christi Downtown Marina, an IHG Hotel",$144,2024-07-03,2024-07-04,7.4Scored 7.4 Good 884 reviews,N/A,Corpus Christi,,N/A,N/A,0.3 miles from center,N/A,N/A,https://www.booking.com/hotel/us/corpus-christi-downtown-marina.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=47026207_246082879_4_2_0&highlighted_blocks=47026207_246082879_4_2_0&matching_block_id=47026207_246082879_4_2_0&sr_pri_blocks=47026207_246082879_4_2_0__14400&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/244484591.webp?k=7fa52a25f8c28fbc9dd447a82792cad9b3ca70a8b567fca41afef544527b1c0c&o=,N/A,N/A
Omni Corpus Christi Hotel,$179,2024-07-03,2024-07-04,"8.1Scored 8.1 Very Good 1,111 reviews",N/A,Corpus Christi,,N/A,N/A,0.3 miles from center,N/A,N/A,https://www.booking.com/hotel/us/corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=52286904_381095779_2_42_0&highlighted_blocks=52286904_381095779_2_42_0&matching_block_id=52286904_381095779_2_42_0&sr_pri_blocks=52286904_381095779_2_42_0__17900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/374714643.webp?k=0320fcb6c2601bd9ffc82a62edbe690f4352264402cf4d7d8a711f3a7e1b4b25&o=,N/A,N/A
Emerald Beach Hotel Corpus Christi,$137,2024-07-03,2024-07-04,"6.3Scored 6.3 Review score 4,153 reviews",N/A,Corpus Christi,,N/A,N/A,1.3 miles from center,N/A,N/A,https://www.booking.com/hotel/us/emerald-beach-hotel.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=18313231_88778946_4_0_0&highlighted_blocks=18313231_88778946_4_0_0&matching_block_id=18313231_88778946_4_0_0&sr_pri_blocks=18313231_88778946_4_0_0__13699&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/349558291.webp?k=39f95cc36af966a6b7c15dd9e33ee69d63c32aca8da5d03b24a5e22ba0a18240&o=,N/A,N/A
Fairfield Inn & Suites by Marriott Corpus Christi Central,$129,2024-07-03,2024-07-04,8.6Scored 8.6 Excellent 632 reviews,N/A,Corpus Christi,,N/A,N/A,4.9 miles from center,N/A,N/A,https://www.booking.com/hotel/us/fairfield-inn-suites-by-marriott-corpus-christi-central.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=530225902_246436374_2_1_0&highlighted_blocks=530225902_246436374_2_1_0&matching_block_id=530225902_246436374_2_1_0&sr_pri_blocks=530225902_246436374_2_1_0__12900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/460141025.webp?k=69e28e1ee962405e76e1ada58826673a7138425aa3d2003ced520560998cddad&o=,N/A,N/A
Comfort Suites Central,$111,2024-07-03,2024-07-04,7.5Scored 7.5 Good 738 reviews,N/A,Corpus Christi,,N/A,N/A,4.9 miles from center,N/A,N/A,https://www.booking.com/hotel/us/hotel-s-padre-island-drive-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=49191503_0_2_1_0&highlighted_blocks=49191503_0_2_1_0&matching_block_id=49191503_0_2_1_0&sr_pri_blocks=49191503_0_2_1_0__11100&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/548067970.webp?k=b1bd0c78dd082786bd69073dc5d160fb5bd9b11b59d95a50072775a74b4c2fd7&o=,N/A,N/A
"Motel 6-Corpus Christi, TX",$47,2024-07-03,2024-07-04,6.2Scored 6.2 Review score 668 reviews,N/A,Corpus Christi,,N/A,N/A,5.5 miles from center,N/A,N/A,https://www.booking.com/hotel/us/howard-johnson-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=36386613_244942326_2_0_0&highlighted_blocks=36386613_244942326_2_0_0&matching_block_id=36386613_244942326_2_0_0&sr_pri_blocks=36386613_244942326_2_0_0__4679&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/263861677.webp?k=7d88a56fb8ddfdfb1666b95f35d8e79c184c670f18c6718b20273c404d6055a5&o=,N/A,N/A
Best Western Corpus Christi Airport Hotel,$99,2024-07-03,2024-07-04,7.8Scored 7.8 Good 530 reviews,N/A,Corpus Christi,,N/A,N/A,4.4 miles from center,N/A,N/A,https://www.booking.com/hotel/us/plaza-inn-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=24393112_222374071_2_1_0&highlighted_blocks=24393112_222374071_2_1_0&matching_block_id=24393112_222374071_2_1_0&sr_pri_blocks=24393112_222374071_2_1_0__9900&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/476462603.webp?k=d60bc5d60230287199fab3ba88330cc9279b4e3c228d502068afa40302c1077c&o=,N/A,N/A
Hawthorn Extended Stay by Wyndham Corpus Christi,$119,2024-07-03,2024-07-04,8.0Scored 8.0 Very Good 748 reviews,N/A,Corpus Christi,,N/A,N/A,4.8 miles from center,N/A,N/A,https://www.booking.com/hotel/us/corpus-christi-1442-south-padre-island-drive-texas.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=32942316_243820404_2_1_0&highlighted_blocks=32942316_243820404_2_1_0&matching_block_id=32942316_243820404_2_1_0&sr_pri_blocks=32942316_243820404_2_1_0__11899&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/140327813.webp?k=3396bb9364d2c9395b5bda73de3c63dc2c2943f97f3947ea7dc5652e961d7b0b&o=,N/A,N/A
Hyatt Place Corpus Christi,$125,2024-07-03,2024-07-04,8.0Scored 8.0 Very Good 629 reviews,N/A,Corpus Christi,,N/A,N/A,7.7 miles from center,N/A,N/A,https://www.booking.com/hotel/us/hyatt-place-corpus-christi.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9jb3JwdXMgY2hyaXN0aUgzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4ApzskrQGwAIB0gIkM2FmMTE0ZWQtYzY3Mi00NWNjLWE4MjEtNGMzNzlhYmU3ZDMy2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=2f5510ceaa770049&srepoch=1719973408&all_sr_blocks=73386006_327151765_2_0_0&highlighted_blocks=73386006_327151765_2_0_0&matching_block_id=73386006_327151765_2_0_0&sr_pri_blocks=73386006_327151765_2_0_0__12510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/square240/535071229.webp?k=71eaa8f4cc61e495f3447751a734496c9ace69e040f58ac123b925d13b75ad67&o=,N/A,N/A
