Name,Price,CheckIn,CheckOut,Rating,NumReviews,Address,Amenities,RoomType,Cancellation,Distance,PropertyType,StarRating,BookingURL,Photos,GuestScoreBreak,Description
Days Inn & Suites by Wyndham San Antonio near Frost Bank Center,$68,2024-07-03,2024-07-04,"8.2Scored 8.2 Very Good 1,832 reviews",N/A,"East San Antonio, San Antonio",,N/A,N/A,4.6 miles from center,N/A,N/A,https://www.booking.com/hotel/us/days-inn-san-antonio-near-at-t-center.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=275157808_246043957_2_1_0&highlighted_blocks=275157808_246043957_2_1_0&matching_block_id=275157808_246043957_2_1_0&sr_pri_blocks=275157808_246043957_2_1_0__6840&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/438602072.webp?k=f46d2e9dde0cadc33750863eb6a62984f0f8397aaea9cc061cb6771ad14e06a8&o=,N/A,N/A
DoubleTree by Hilton San Antonio Downtown,$89,2024-07-03,2024-07-04,"7.8Scored 7.8 Good 1,376 reviews",N/A,"Downtown - Riverwalk, San Antonio",,N/A,N/A,0.6 miles from center,N/A,N/A,https://www.booking.com/hotel/us/san-antonio-downtown-market-square.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=17281303_266269803_2_34_0&highlighted_blocks=17281303_266269803_2_34_0&matching_block_id=17281303_266269803_2_34_0&sr_pri_blocks=17281303_266269803_2_34_0__8900&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/474348515.webp?k=6ea46658230f0b14302c4d736cb0fb65f2d5b7336021394dbb6bd32b787ba894&o=,N/A,N/A
Marriott San Antonio Airport,$149,2024-07-03,2024-07-04,8.1Scored 8.1 Very Good 83 reviews,N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,6.7 miles from center,N/A,N/A,https://www.booking.com/hotel/us/holiday-inn-san-antonio-international-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=18362621_375696459_0_2_0&highlighted_blocks=18362621_375696459_0_2_0&matching_block_id=18362621_375696459_0_2_0&sr_pri_blocks=18362621_375696459_0_2_0__14900&nad_id=c7691df8-f1ce-4cc2-985a-d6c25b240297_0&nad_cpc=0.5&nad_track=eyJyYW5rIjoyLCJrb2RkaVRyYWNraW5nSW5mbyI6IjIzQUVsUDRIVUZObUx1cTNOc0xZaVhDRDRPM2prN1NTYlNkYzRDa2UwdVZnT1QzMDVES1p1SUdzV2VjZWttM2NScEFmMDVnWEt4TjRxdUpMZFpHZjg0d29JaG9WVWhYMGI0by91TzlEZVZtdUtyUStZMEV3YjliQ3VrZ3VjNXErMm5qWFNLSTJaK0drL2p6aVJHM3Btc0ZockNScGZrTHBCbWZWdmd5TXhvQ2RRclE4Y0E5TmFma3ZGeUp3RFo0RFFYaytPWkFkODFhNWdCV0FTdlZNNG5EMGNIbzMyMXFMd085a0lnQUhVam1kamhBSVpQUll0MTlERTFtdmVSVWlHSjFXakdla2tzKzhEaHYzcHJycUFHWFpUbGQ5bkUyQ2w5Qk05QkRuVy82bXFFT2d4a0hYS28ydWZTak5PbGREWXVKbWZmd05LNWlzZ2NSa24vR2dRaXhHUGRpNnZMVjg4eXFnOGZ4YXNlc0tZSUUrSGFJQ2drNjdtajZJRHVFbnNsOXUvZllXd2x3ZnpMT1JkL0pUeUo5cTRkci92SzBFQ3dFZXNRNGJTSmZ2TEtjOWh3cmxDL2IybWZwTWRSYnR6amk3RCtDRXdVOGl3TnNrT3h2SFNDNEY1NWh0OTVOdXVONERQYTJQdDFkckx1NTQ4NThwTjU4emxZN3c5SHRaOVU5Q0RHbUVJOE1sdVJJZ3lCMmJVTVBlS0VNbTA1NWdVM2t6WWlrMGN5UDhFbHppdHNjMG1NQWRjcXl2ZklJTm9wRUszWkVzSkFCRHdabnhWRjV4MzZoRjNIalFWMXVXTmVwSGJGOWpYQ09acVNLUm14Ymd2S09rendCVEtxUTJOS2F4eDhwSXlNWC9KSWtTUUhsa1ZqNFNoVlRXZFNtSlArY3ZFcmZiaTA1YmV1ell5ekZGL091aG96QWNkeURqbmVCUjhjVHNFMG53LzUwR0VlVlE5OFdzQzhPUXV4N1I4YXo2eTZML3ZvUXJhSGVrM1NZY3R1VDI3QkhlbzU0b1FXYk55YmdRd0dJelhQa2VpUjhDcDZ3dzVpQlR0UFBOU1hGL2ovNE13ZENlRk9XZ2JFTVRSVVN3SW0wSUVBMXdMdjFGZHJzdnhNSy9jU2ZjNDl0UEJQV1BvL1c1YjFlSHFBUXhKYVRRTVdRVWJYOHg3U05JaktkY1dpUHU2dTdyK3lNWXZwRU1Hd3FEazc3R0cxT3ZDZFhOa1hNTmx4K1pLSzFFbHJZTUVaeW1YRzhvMFJKK0FKaHFiU0ppQ1l6YTFVSWFLZEt2Q2JRdGJwODlRbG5ROWFKZjgxMUloVjY0TEFjMFBVM2hqU3Vldy84WEpmRzJ4d0pFZjBxNnZvMnZnbVFodGdPTHNQSlRxZzdZRkF6MlZZTUxaaEdKcTRqYzdKK3h5RmtFTEFZUWJMZGg4K21rdk1uMGxlbGlHcVFjWFNtMCt0MFJpSlk2ODFHMFM2VWhkWk1ONDR1bDB6dkRyQUs4OUFyK2FyeDdkbTc2WlJQYkdWa3hrQkh5U2ErSStGdGJJUGpCSXRrTFRVVFNOUWhlbzEwemovbnNJTENOT0ZaWTNGZVNXZGVtYXNjNWxjclhvZGRwaFlHeFhoQk9UMzlTUXo2NzlIS2F2R1RncWhuZHVKd0ZET2NYSHIvOW8vUzN5QytZYyttc1ZUdzY0dWtHcW00aWQ3anF6ekZqcnR3UTUvVnFrYkFRN3ZYQThnL1R3QmEzVnIreEJ2ZzVWSUVmeXNSdW83aGE3MFFocjk3cjMvc2N1RGtMb0lxd3VsbnJCLzljckVubnRJSEgzdm93MmZpRzdENTZPNVBhTWd1Ym03VHV2RjMwNlg2a3p6VkxLMkZRZkc0bExTQjYrcUdLS1lVYmZZMGhXOGJYNzd4TjRMVnFBc3d2enVBNXN0dklXRFJ0OEJUKyt1c3dUTnFIeGhRbGNQZVZ3d1A2MjNNdy8vQlFweExCOGFyRStpQ3NRZ2N3WWVxRmh4aWZrOEw4UTFoRjl3ZzZLYWI1SVZWM2Jtd2tBNHdvV2owS0cxNTg1aGt3MWpwOUltTDd0bXpqY3FMWHFqTCswQUVYbFRrZnRMMjlKbG4xeXNEUHNiRlVhaXpZd3ExQXYrMGZsVGE4SlB6SEt5QklrVFBJN1duQzVpRktVdVBNVnFuN2d4WVM2MzZKZnNwc21zM042enNYRTlzQVhSYmN0Nkp4ZURxWlA0c3Rud3d3ZDFFZ2RkZEN5ckNBWkJoNU80MStRZXZIa0JFR1J1b0g2blFSMXgrNjQ4dGN1cmdoNVk4TUtERnY4REJSQzJNUytqTm51TEJ3ZVRGaGk3RUFBUFo1WitlWkVrcGtMRXZmWDRzRGVEeHJjRmFVV3V2MEdHZ1dsS3hhQ2UwdmJFTnpqdGFCbnNoTVB2L0NjRWdkWFR2UHN5WGlxY0dVSnhES0xvQ25iRzBqRVlqTFdLVjJyK3hlL2M1R2xheVoxSUNZRVJIeUJlVjhpbUw1QkJoTnY0YmJSUFMzN3RWQ2ZUVXMzYzg5cG1HSitYMzJpQit0TFlRcm5WcDJqZG9WbkJpdk04Sit6azROdDhnckIrSjZBYzlDSTBCRUduY1NldUdCVkcyQ2VBSFlYcFAvYzBoWnBISSs0QnphYkhBYUQ5bzdVMVM0VWQ5aE1LclNGd0NRRkt5UEUxN0JIS1NibVdSQ1hFTk1IYVhBaktPemRnbDYyMU5uRzhrUnNRMlFGVGN5cG5RQXI4bWNGdk5Bb1BiK1JKUGUxNmYrSjJrNlNNTVlLY1pLbUE2OGJQUUZya2oyZmI2SW1ScXkvbkpQdU4zekVVaXNuM21MTDRRTG90bEZUY3o1N0RxeU8rT0dncFJaZjhEN0kxK3VUYjI1cnZiM1VNdVV4dFlBNnJVQmlBOXl0bUhmOEFPNGdkMjFMSDgvVi9qYUhaVHR2QUVTQWNnOWpYcGZreGwyL2M0Ykt6QlNRTGdVeTlVNGg4YnlLZVBIWW8vTDNNRnViWnBZbkNKYi9EQVltcWpmOEIramJiN05jMGNOL3k3N0hLbVBIVVBFcEN2Y1BoeDFBdWd4RmpyVWJraWJNREVZeEdZbWVwSmlvOEkyVCtnNnVpVWtiMGFWVTlXYmNqbk1QWlhvNDhjWUltbm93TnF4NEIxTDI1Z29oNlRoVTM0N0xpbEl6R3Q5eHVpclJCUkdiM09Ia1pvK0RKRkpDTm1BVHN4WGkrY2VFZTJ6dlNuRk9oYjFWKytqdTVGV0cxUXRtVE5SaC9RNDhMdzZpbnZMKzlhWE1ScncwMFRabERoS3lBPT0ifQ%3D%3D&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/463206897.webp?k=29a09f42ec59422fe850732fe19dfbd1d68934027af81edc26bf59d8e3091aab&o=,N/A,N/A
Drury Inn & Suites San Antonio Airport,$92,2024-07-03,2024-07-04,9.0Scored 9.0 Wonderful 624 reviews,N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,6.8 miles from center,N/A,N/A,https://www.booking.com/hotel/us/drury-inn-amp-suites-san-antonio-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=720092405_308914710_2_1_0&highlighted_blocks=720092405_308914710_2_1_0&matching_block_id=720092405_308914710_2_1_0&sr_pri_blocks=720092405_308914710_2_1_0__9199&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/378470237.webp?k=1978a777c8708326cd57f8ffe4bf74a8ed351eb01bf38e778482306541cb0878&o=,N/A,N/A
Pear Tree Inn San Antonio Airport,$87,2024-07-03,2024-07-04,8.9Scored 8.9 Excellent 928 reviews,N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,6.7 miles from center,N/A,N/A,https://www.booking.com/hotel/us/pear-tree-inn-san-antonio-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=51921102_246093747_2_1_0&highlighted_blocks=51921102_246093747_2_1_0&matching_block_id=51921102_246093747_2_1_0&sr_pri_blocks=51921102_246093747_2_1_0__8699&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/269816995.webp?k=5a54907d1f09f4ed8be21b37aff9f3571a64414f7e083c8ae98e00f7d1439b78&o=,N/A,N/A
Red Roof Inn San Antonio Airport,$55,2024-07-03,2024-07-04,7.4Scored 7.4 Good 763 reviews,N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,7.3 miles from center,N/A,N/A,https://www.booking.com/hotel/us/red-roof-inn-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=9864306_158362392_2_0_0&highlighted_blocks=9864306_158362392_2_0_0&matching_block_id=9864306_158362392_2_0_0&sr_pri_blocks=9864306_158362392_2_0_0__5499&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/271067258.webp?k=67cf9dea7c96a428eddd38054c88f59214e49c1718110acb4fe2a93fb0dea865&o=,N/A,N/A
Residence Inn by Marriott San Antonio Airport/Alamo Heights,$129,2024-07-03,2024-07-04,8.5Scored 8.5 Very Good 67 reviews,N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,6.7 miles from center,N/A,N/A,https://www.booking.com/hotel/us/residence-inn-san-antonio-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=26465302_246426510_0_1_0&highlighted_blocks=26465302_246426510_0_1_0&matching_block_id=26465302_246426510_0_1_0&sr_pri_blocks=26465302_246426510_0_1_0__12900&nad_id=c7691df8-f1ce-4cc2-985a-d6c25b240297_1&nad_cpc=0.5&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6IjIzQUVsUDRIVUZObUx1cTNOc0xZaVhDRDRPM2prN1NTYlNkYzRDa2UwdVZnT1QzMDVES1p1SUdzV2VjZWttM2NScEFmMDVnWEt4TjRxdUpMZFpHZjg0d29JaG9WVWhYMGI0by91TzlEZVZtdUtyUStZMEV3YjliQ3VrZ3VjNXErMm5qWFNLSTJaK0drL2p6aVJHM3Btc0ZockNScGZrTHBCbWZWdmd5TXhvQ2RRclE4Y0E5TmFma3ZGeUp3RFo0RFFYaytPWkFkODFhNWdCV0FTdlZNNG5EMGNIbzMyMXFQdytwa0lnQUhVam1kamhBSVpQUll0MTlERTFtdmVSVWlHSjFXakdla2tzKzhDaGo0cTd6cUFHWFpUbGQ5bkUyQ2w5Qk05QkRqV1B1bXFFT2d3a0xZSjR1dWZTak5PbGREWXVKbWZmd05LNWlzZ2NSa24vR2dRaXhHUGRpNnZMVjg4eXFnOGZ4YXNlc0tZSUUrSGFJQ2drNjdtajZJRHVFbnNsOXUvZllXd2x3ZjBiM2NidUZFeUlSbjRQelR2YlVYSEFBRXR3OG5lNEwrYTc4Mm1nU2tBZXY3d3VKVWRSampueit1R3ZIRDJWY2l6dFZsTndIY1VpZ092SUIxOTUxZzZ0c1VNNmlWckZwOEQ5NTA3b2h1TDVRdW04N240bk5YNUhKdlNuR1RQOTRyK2hjc3p3YUtXZHZGTTFZcno1eDdXWDkwZWlNcWFEcnZYeHIydnNZcnpva05aTHppSzRBTXFJb053SjR3TGt3UzBZL2lHaFYzd2FsYjNubkRIUldFSWU5RmVRb25HeU9hcFMvWXlGcnl0NjZrendCU0lyczNMN3FqaG80UHlNYjFNcFpmRHk5MlhUTVNobFRYZmphSUpQczlVL09RaEVKQWMrYUlsRzlMNUxqaDZEWWVhaXpweTdNRTRzbnhBQjJwc1lvR0QvUUh2NExyWDh5QXBoR0lvT3E1aEtmNXZjZDRKQ0xwaUg4SnJxWC82aERTNUpNZ0FpZU9odXBPalhVelV2TUZqRkJSN3I4bTZYd2U3di9JUW1KK2pma013OUdlQTdQL09WRVpXRmJ0YnpjSEdCRnpLdlpSZGFCNGtJYXpmanZRdVlFQ1N2K01xLzM4T2c3UHFGQmtjZkxjUFhnRWFtUWsrbVFBemZoY0VIS2xyZkRyOFNOVTVkNElXbFBPbjdES0VGKzJEOTdDeTJrSG1FT0pKWk5Fa0swbUQ0Mm1kbUExMWpRL1JjNWpMbm9vRUltTWh3WlBKOHJ5VGZwamQ1azNTMExXN3FKZjRWdEVreHYzWnlKalpBYnhpM2lZdDc1aGZiUEZ3bVZSU25pN2xxR1BoQWNzc2l6aHB0QVkzSC90YkhPdVFwdytRRDZZajRqQmkvamYzZ2hMWVFVR2JyUjArZUdzK1p5dTNla3BYT2xTUlNpczVkY0tnNEI3cGhMOVMrMXhOOXBkdU5maTAzT2Q3MDI5dVYraU5idzFOU083ZWdqVUhWVXRseEszQnVUVjd3QWNjLzdDSXBGZVRCWElLQXhhb1JRcWhmcnJhZnpaYVZaQTNsWERXSTZqT3NkNGlvclM1NDB1bHBHdVNBZElUMmdWQzJidTVIeWR2V2I0dmtTSStkd05HKzBIRkxqcW92SzIzVFdWSmJiblJtbDM3dndlc2lzcGRyQ3Z4VEJwb3BOZDRiZ2kxN0lhNU9YQTR4ak96VUQwRGVtcURQbzNVb0lmeTlGNCsvc3BybDB4cjlMdDJkWUJwemdkdDQzMjVGcmtTYlpmNFFmOW92S0d4K1F3MWY2T3dTTmxPb1hOTlUzRm1MdWc5VjY1cDMyMGdYdFNMV3RaWjNRcGFtZ2lwcStTZXRoV1BJQXFXZGZkNEt0YTRiVnFBb3AwbUxjcnVzM1hXREYwN1JlZDUrbzVMZHVNeUJJNmZmYWUyUUQ0MEg4MmwrSkx0eWVWdVByWjVTRzdRZ3NsY2YyVGdobVRqZE9xRUJjUTVRSXBOS2I0UFVoMkMzRWtDT2dvVURjS2NVWmc5Q2QzakhGNkltRHJwV3kxTWZDUXBDcTlua0ZhZ3pBTHE2K3FOMFQxMXQzRG9MWlBaWHFMeTZJTzl1NVMyeWkyYkx2R0tpVkFtSCtUb2k3TS9uY05EYlhPVnFqOG5Cd091aTI5VGNSMHRPT0V1eWNBVkpOTEd4akU0UE00S0N5ZktJc3JoQjA3TUFWaFdhWTh5c254VkZzbmZweHJXdUxGeGtJVEE2bFo1RG9Fd0Vqc3BaUmM0K0pvcEljN0pEd21sWHNOR1dzRTVUTmlvYTF6YkRCejIvdEpRZjVPYStxdEtVSnpMRURZZWFNSmV3ZytMeEdvSGJXNEtuNFdtN0FMUWE0MUpnb3lodUdMaU5jeGE2aUVZa0FMUWp2S3Fqam12TUNHY0ZxUFlJZTlZRzlsV2QySldQc2o5YWRaL2VkQWhldjhtYmZmV0ZqQ0QrWTEwaS90UTBJR3VJYnlXZTZpMUlNQkx4UnJsSVlOckdMQW9URGgyRno2T3RSK3ltUjJtOW8zMFVldlpad2h6Z1pUOUljcVNyY21YczhMZXhnRFN5UkVhTFRNV0hpYVlFVFRYNXU2ZVVsVHFEMXorVXlYT0dFRU1kczNVVytnVDVNL2IvSFNXRVBaUklhUUdVLy9CS0tYbGpJUkVWZ2RCZnFaM2ZLaU5WOTYxa3B5QWNRR3NnaVpWbTlzNzNSWjZKZk1FT2hScS9yMEJkQ0duNmVwY3lGeFJOWVFJY2xUa0Uzb05id0YrUjIrTnJLZWlRR3krV05hb01EeVZBdjExM25TZnR4TXB0ZERRYzdsdkdtNVBhM1F3TU5GWVlXNk5uS2hRcmVKdXJpaUQ1ZUQwTVJlcmZCQW5TSjl1V3Z2NURDamw5K1Blanh0VWJhSldwbjFpZ2NKQitVN2xtdFVxUnA4NnM0VUt6b3ZEdk1Wa1lsL2tOZm5JdkxMV0lqTW02UTJPSlJBejNvVGdTWUlqcEwwNEF2a0NPYUZjeEpLdG43bUE2aVlNRW5Rb2xhRmZsTjFWNjU0UmlmTGIxKzJPaVVRdVQ5bU81STM0WWR6U2ZReXNSTXBma25vQ3BYVWNteU9lTkR1Lzg4VEZHVDV3YWZvb0Z4TGdOdDN3TEhoQWlFaEtHY2Vqanh6dzZEdFF3OTlZbkxYOU5Gb0dKOWRETktSVk53VnlKUlBFZjZOdWpqUUlrQ3FFdVR4NHA1Q0JGUjFqRGxXMFBxSnp3OWU3RkhQUkNocW1wMjhCU3lZIn0%3D&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/453309803.webp?k=780c15b46ddf73ee71f5a291c2c3b8eb7885b1ab94eaf0ae968598e499f09906&o=,N/A,N/A
Fairfield Inn & Suites by Marriott San Antonio Brooks City Base,$104,2024-07-03,2024-07-04,9.0Scored 9.0 Wonderful 219 reviews,N/A,"East San Antonio, San Antonio",,N/A,N/A,6.4 miles from center,N/A,N/A,https://www.booking.com/hotel/us/fairfield-inn-suites-by-marriott-san-antonio-southeast.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=170382502_246433707_0_1_0&highlighted_blocks=170382502_246433707_0_1_0&matching_block_id=170382502_246433707_0_1_0&sr_pri_blocks=170382502_246433707_0_1_0__10400&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/459626075.webp?k=54e487c67e4d206ba5a6e56771764db33b0ed1477fbddc54380c34b659bc22c6&o=,N/A,N/A
Drury Plaza Hotel San Antonio Airport,$104,2024-07-03,2024-07-04,"9.2Scored 9.2 Wonderful 1,057 reviews",N/A,"North San Antonio - SAT, San Antonio",,N/A,N/A,6.7 miles from center,N/A,N/A,https://www.booking.com/hotel/us/drury-inn-suites-san-antonio-airport.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=52219711_246094334_0_1_0&highlighted_blocks=52219711_246094334_0_1_0&matching_block_id=52219711_246094334_0_1_0&sr_pri_blocks=52219711_246094334_0_1_0__10399&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/269820495.webp?k=0a37a8324bb2e81803128a676209abe6f9aaa1c6b2bd41e6f13c61890d41e929&o=,N/A,N/A
Best Western Medical Center North Inn & Suites Near Six Flags,$72,2024-07-03,2024-07-04,"7.9Scored 7.9 Good 1,453 reviews",N/A,"Northwest San Antonio, San Antonio",,N/A,N/A,10.4 miles from center,N/A,N/A,https://www.booking.com/hotel/us/holiday-inn-express-suites-san-antonio-i-10-northwest.html?aid=304142&label=gen173nr-1FCAQoggJCEnNlYXJjaF9zYW4gYW50b25pb0gzWARosAKIAQGYATG4ARnIAQzYAQHoAQH4AQOIAgGoAgO4Aq_dkrQGwAIB0gIkODBmZjdkMjUtYzYxZi00YmIwLThhMWMtNWUyY2E0NmUwNGJj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-07-03&checkout=2024-07-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8e5e0d17182d0151&srepoch=1719971507&all_sr_blocks=18371816_346754553_2_1_0&highlighted_blocks=18371816_346754553_2_1_0&matching_block_id=18371816_346754553_2_1_0&sr_pri_blocks=18371816_346754553_2_1_0__7200&from_sustainable_property_sr=1&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square240/291850366.webp?k=e34522727d860ffd541222d706a396fa2c95390f974fe518b8c4dce442fc645e&o=,N/A,N/A
